Sample in Buffer,Sample in Window,TRIGGER,design_1_i/design_1_wrapper_0_bram_addr_0[31:0],design_1_i/fft_module_0_bram_addr[31:0],design_1_i/design_1_wrapper_0_fft_last_0,design_1_i/design_1_wrapper_0_fft_last_1,design_1_i/design_1_wrapper_0_fft_out_0[63:0],design_1_i/design_1_wrapper_0_fft_out_1[63:0],design_1_i/design_1_wrapper_0_fft_valid_0,design_1_i/design_1_wrapper_0_fft_valid_1,design_1_i/design_1_wrapper_0_tdata_0[31:0],design_1_i/design_1_wrapper_0_tdata_1[31:0],design_1_i/design_1_wrapper_0_tdata_valid_0,design_1_i/design_1_wrapper_0_tdata_valid_1,design_1_i/adc_buffer_0_Q1[13:0],design_1_i/adc_buffer_0_Q2[13:0],design_1_i/design_1_wrapper_0_event_data_in_channel_halt_0,design_1_i/design_1_wrapper_0_event_frame_started_0,design_1_i/design_1_wrapper_0_event_tlast_missing_0,design_1_i/design_1_wrapper_0_event_tlast_unexpected_0
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
3811,3811,0,000016a0,00001678,0,0,c277b626418be1e8,c2396bc442662440,1,1,c3958000,c2400000,1,1,3f31,3ebc,0,0,0,0
3812,3812,0,000016a8,00001680,0,0,4225290ec29ef89f,c2abc2fb42abb632,1,1,c34f0000,43720000,1,1,0053,3fdc,0,0,0,0
3813,3813,0,000016b0,00001688,0,0,c139dac0c237d0ce,409b1f90c25d589e,1,1,42a60000,43950000,1,1,0167,00f6,0,0,0,0
3814,3814,0,000016b8,00001690,0,0,c232abfc42557632,41b4a390c2afae53,1,1,43b38000,42bc0000,1,1,019b,0127,0,0,0,0
3815,3815,0,000016c0,00001698,0,0,41c11744c129d570,421394d2c214e8f2,1,1,43cd8000,c35c0000,1,1,00c7,0052,0,0,0,0
3816,3816,0,000016c8,000016a0,0,0,40bc8910c216871a,421162a4427cd3c8,1,1,43470000,c3ce0000,1,1,3f86,3f1f,0,0,0,0
3817,3817,0,000016d0,000016a8,0,0,c30b465ec269fc3a,c2464cccc1e6ea58,1,1,c2f40000,c3a20000,1,1,3ed8,3e67,0,0,0,0
3818,3818,0,000016d8,000016b0,0,0,c1d4f2bc421b8224,419ab22cc27b6fe0,1,1,c3940000,c2100000,1,1,3f38,3ec6,0,0,0,0
3819,3819,0,000016e0,000016b8,0,0,41a36ac8c2afe74f,41bd604840330280,1,1,c3480000,43760000,1,1,0061,3fe8,0,0,0,0
3820,3820,0,000016e8,000016c0,0,0,42c65cf2c2eb1ca4,42878ce541ba7980,1,1,42c20000,43938000,1,1,016c,00fa,0,0,0,0
3821,3821,0,000016f0,000016c8,0,0,4255fdbac0697e40,c265c26e42be36c6,1,1,43b60000,42a40000,1,1,019b,0124,0,0,0,0
3822,3822,0,000016f8,000016d0,0,0,c2166790c208f89e,c2fcdcb6c0d92780,1,1,43cd8000,c3610000,1,1,00be,004c,0,0,0,0
3823,3823,0,00001700,000016d8,0,0,c1e10130c2cee8d5,4241d7fcc2f38af3,1,1,433e0000,c3cc8000,1,1,3f81,3f0f,0,0,0,0
3824,3824,0,00001708,000016e0,0,0,c2c4f2b8c221aecc,c199f950c26e99d0,1,1,c2fe0000,c39d0000,1,1,3ed7,3e63,0,0,0,0
3825,3825,0,00001710,000016e8,0,0,41160148c11a5950,420b1490c2057a16,1,1,c3948000,c1c00000,1,1,3f3a,3ecb,0,0,0,0
3826,3826,0,00001718,000016f0,0,0,c0df95a0c12f2108,c28a144742366c14,1,1,c3460000,437a0000,1,1,0068,3ff6,0,0,0,0
3827,3827,0,00001720,000016f8,0,0,424ca6ce3f73a200,c174e608c18ce848,1,1,42d00000,43920000,1,1,0173,00ff,0,0,0,0
3828,3828,0,00001728,00001700,0,0,c21dfccc42486a60,421ee496c26ece80,1,1,43b98000,42980000,1,1,0197,0120,0,0,0,0
3829,3829,0,00001730,00001708,0,0,c2b2443b41e0c6ec,c1ed8ab0c210a716,1,1,43cb8000,c3710000,1,1,00b3,003f,0,0,0,0
3830,3830,0,00001738,00001710,0,0,c25aa022c1dbd3e8,411e205041be8934,1,1,43330000,c3ce8000,1,1,3f78,3f03,0,0,0,0
3831,3831,0,00001740,00001718,0,0,4102dfe8c1d46f1c,4197c154c14b9690,1,1,c3080000,c39a8000,1,1,3ed5,3e63,0,0,0,0
3832,3832,0,00001748,00001720,0,0,42abe71541eed8e0,c2635cd6c16f4c68,1,1,c3958000,c1200000,1,1,3f47,3ed3,0,0,0,0
3833,3833,0,00001750,00001728,0,0,425187f6bfa3a900,c2a77d4fc22ee37a,1,1,c3390000,437f0000,1,1,0078,3ffb,0,0,0,0
3834,3834,0,00001758,00001730,0,0,4246b054c1d94f10,c20a56a6c1ce4150,1,1,42f00000,43900000,1,1,017f,0105,0,0,0,0
3835,3835,0,00001760,00001738,0,0,41042a90c23b23e6,c29fd5ab403976e0,1,1,43bf8000,427c0000,1,1,0193,011e,0,0,0,0
3836,3836,0,00001768,00001740,0,0,428c0d16404b5840,c2943273418137e4,1,1,43c98000,c37d0000,1,1,00ac,0037,0,0,0,0
3837,3837,0,00001770,00001748,0,0,c1b97bfc41c704b0,c2c7e178c2830103,1,1,432c0000,c3ce8000,1,1,3f6f,3eff,0,0,0,0
3838,3838,0,00001778,00001750,0,0,426e64b63cfb0000,c1287ee8c239a798,1,1,c3110000,c3968000,1,1,3ed1,3e62,0,0,0,0
3839,3839,0,00001780,00001758,0,0,4187804c42c4b91b,42993ea6428e573f,1,1,c3978000,c0a00000,1,1,3f4e,3ed7,0,0,0,0
3840,3840,0,00001788,00001760,0,0,c2781876c1f7e15c,4193f270c280fcff,1,1,c3320000,43828000,1,1,007f,000a,0,0,0,0
3841,3841,0,00001790,00001768,0,0,4187324cc22c542e,c28ac48a4224ff6e,1,1,42fe0000,438f0000,1,1,0181,010a,0,0,0,0
3842,3842,0,00001798,00001770,0,0,4263d000c28c6f3a,40e6c1d0c1f86034,1,1,43c08000,425c0000,1,1,018c,0118,0,0,0,0
3843,3843,0,000017a0,00001778,0,0,42237e2e420ff028,c289bf5e420056c6,1,1,43c60000,c3808000,1,1,009d,002b,0,0,0,0
3844,3844,0,000017a8,00001780,0,0,c2b3887540b7e170,3fa47e80c1a4895c,1,1,431d0000,c3cf0000,1,1,3f6a,3ef5,0,0,0,0
3845,3845,0,000017b0,00001788,0,0,422d8a0442372a74,404978e040254860,1,1,c3160000,c3948000,1,1,3ed1,3e61,0,0,0,0
3846,3846,0,000017b8,00001790,0,0,408013104270cb30,42583272c2b3f2bd,1,1,c3978000,41200000,1,1,3f54,3edf,0,0,0,0
3847,3847,0,000017c0,00001798,0,0,c17d5748424dbe80,c2d6ba9341ca694c,1,1,c32c0000,43850000,1,1,008b,0012,0,0,0,0
3848,3848,0,000017c8,000017a0,0,0,c1618518c29e3283,41870450400a7b20,1,1,430b0000,438c0000,1,1,0184,010a,0,0,0,0
3849,3849,0,000017d0,000017a8,0,0,41a1446c426d9a82,c2399f2cc2731ce6,1,1,43c20000,422c0000,1,1,018d,0112,0,0,0,0
3850,3850,0,000017d8,000017b0,0,0,c0c261103f3d4500,4228b4c441cdc5d0,1,1,43c68000,c3858000,1,1,0092,001f,0,0,0,0
3851,3851,0,000017e0,000017b8,0,0,c26a60bcc145e708,413e08004298dfc0,1,1,43120000,c3cf8000,1,1,3f5d,3ee9,0,0,0,0
3852,3852,0,000017e8,000017c0,0,0,41e102544223db9e,419e716cc1a5da04,1,1,c3230000,c3908000,1,1,3ed3,3e64,0,0,0,0
3853,3853,0,000017f0,000017c8,0,0,c16fff5841c63fe8,4190f14cc22b1a24,1,1,c3968000,41900000,1,1,3f5f,3eec,0,0,0,0
3854,3854,0,000017f8,000017d0,0,0,409216b0c1fa94cc,c26c5e68c0d7dee0,1,1,c3210000,43850000,1,1,0099,0020,0,0,0,0
3855,3855,0,00001800,000017d8,0,0,c1980000c1400000,c24e9618c1c2faf0,1,1,43190000,43890000,1,1,018b,0117,0,0,0,0
3856,3856,0,00001808,000017e0,0,0,c1ea810841bc5930,423e95d8c281e2e7,1,1,43c58000,41f80000,1,1,0184,0115,0,0,0,0
3857,3857,0,00001810,000017e8,0,0,c23f6e044176a1d8,42786f62406e1400,1,1,43c20000,c38b8000,1,1,008a,0015,0,0,0,0
3858,3858,0,00001818,000017f0,0,0,422922c642590cd0,4253e56ac19e91dc,1,1,430a0000,c3ce0000,1,1,3f57,3ee6,0,0,0,0
3859,3859,0,00001820,000017f8,0,0,c1cbe558c1e745f8,c239783042004dda,1,1,c3290000,c38a0000,1,1,3ed2,3e66,0,0,0,0
3860,3860,0,00001828,00001800,0,0,42b0b6ce412c3d30,c1d00000c1d00000,1,1,c3970000,42000000,1,1,3f64,3efa,0,0,0,0
3861,3861,0,00001830,00001808,0,0,c288475141f250a4,42188fa442bc6123,1,1,c31c0000,438b8000,1,1,00a3,002e,0,0,0,0
3862,3862,0,00001838,00001810,0,0,c18c25acc21bb31e,3fa95e80c210719c,1,1,43230000,438a8000,1,1,0191,011b,0,0,0,0
3863,3863,0,00001840,00001818,0,0,c2972c1f42370888,3fdf090041c6af64,1,1,43c88000,41a80000,1,1,0181,010a,0,0,0,0
3864,3864,0,00001848,00001820,0,0,c29e4d3b40c96700,428655d0c104aa10,1,1,43c08000,c38d0000,1,1,007e,0007,0,0,0,0
3865,3865,0,00001850,00001828,0,0,c24f884ac2987014,4286c14c426b92fe,1,1,42fc0000,c3cd0000,1,1,3f4b,3edd,0,0,0,0
3866,3866,0,00001858,00001830,0,0,c1cfcdc0c289ad54,4205b650c23fbe0e,1,1,c3350000,c3830000,1,1,3ed4,3e5f,0,0,0,0
3867,3867,0,00001860,00001838,0,0,3f3700804204995a,40fce3b0c1bfca24,1,1,c3960000,42380000,1,1,3f71,3efe,0,0,0,0
3868,3868,0,00001868,00001840,0,0,41ca65a841780ce0,c2f7a9fd41c34db4,1,1,c30f0000,438d8000,1,1,00ac,0037,0,0,0,0
3869,3869,0,00001870,00001848,0,0,423f18c241702488,41e647c841520900,1,1,432c0000,43850000,1,1,0196,011c,0,0,0,0
3870,3870,0,00001878,00001850,0,0,42704c70424e9afe,c1e1210841f24f6c,1,1,43cb0000,40e00000,1,1,017c,0104,0,0,0,0
3871,3871,0,00001880,00001858,0,0,c02e9880c2b7cf2f,c24abf7ac1a84cb4,1,1,43be0000,c3918000,1,1,0073,3fff,0,0,0,0
3872,3872,0,00001888,00001860,0,0,c2ad366fc1e79a7c,c214eb7cc192c570,1,1,42e60000,c3d08000,1,1,3f43,3ed0,0,0,0,0
3873,3873,0,00001890,00001868,0,0,42a3df88c0aeb570,c277e96c403d27c0,1,1,c33d0000,c3810000,1,1,3ed3,3e66,0,0,0,0
3874,3874,0,00001898,00001870,0,0,c2396d4e424a20bc,c1a4e20cc2633730,1,1,c3968000,425c0000,1,1,3f7b,3f05,0,0,0,0
3875,3875,0,000018a0,00001878,0,0,4129e900c15c0868,429a1f1f4164d230,1,1,c3050000,438e0000,1,1,00b6,0042,0,0,0,0
3876,3876,0,000018a8,00001880,0,0,c2a25389c2cdee59,411712b041e6d878,1,1,43360000,43820000,1,1,0199,0123,0,0,0,0
3877,3877,0,000018b0,00001888,0,0,c2d77e45c1a1c390,c26a035ebfac2700,1,1,43cc8000,bf800000,1,1,0172,00fc,0,0,0,0
3878,3878,0,000018b8,00001890,0,0,41892c7441de02f8,c24be7e0c1d384f0,1,1,43b90000,c3980000,1,1,0068,3ff3,0,0,0,0
3879,3879,0,000018c0,00001898,0,0,c238c214c281076f,c28943ab412913e8,1,1,42d00000,c3cd0000,1,1,3f39,3eca,0,0,0,0
3880,3880,0,000018c8,000018a0,0,0,42cfd2da412a2468,4283caa5c1d6067c,1,1,c3470000,c37b0000,1,1,3ed6,3e66,0,0,0,0
3881,3881,0,000018d0,000018a8,0,0,c12451c0427c6c66,c1a69bfcc234b3c6,1,1,c3950000,42840000,1,1,3f88,3f13,0,0,0,0
3882,3882,0,000018d8,000018b0,0,0,419ab74cc18cce68,c012386042351126,1,1,c2f00000,43918000,1,1,00c2,004d,0,0,0,0
3883,3883,0,000018e0,000018b8,0,0,c20a4b444009b220,41b98e5cc1955d44,1,1,43420000,437c0000,1,1,01a0,0125,0,0,0,0
3884,3884,0,000018e8,000018c0,0,0,c215fafac1734a08,c083e41040a4e480,1,1,43d00000,c1500000,1,1,0172,00fb,0,0,0,0
3885,3885,0,000018f0,000018c8,0,0,40de41604114e7f8,c25f06e6c17c94a0,1,1,43b90000,c39b0000,1,1,005d,3fe8,0,0,0,0
3886,3886,0,000018f8,000018d0,0,0,c20ce8b2c26113aa,41e87b78c230a048,1,1,42ba0000,c3cd0000,1,1,3f34,3ebf,0,0,0,0
3887,3887,0,00001900,000018d8,0,0,41146ab0410f61e0,423331cc41baf89c,1,1,c34c0000,c36d0000,1,1,3ed7,3e67,0,0,0,0
3888,3888,0,00001908,000018e0,0,0,41d2fd14bf4a0100,c1f040584296a5b1,1,1,c3948000,429a0000,1,1,3f8c,3f17,0,0,0,0
3889,3889,0,00001910,000018e8,0,0,bfc36240c18d95c8,424256cec27d9b12,1,1,c2e80000,43928000,1,1,00c7,0053,0,0,0,0
3890,3890,0,00001918,000018f0,0,0,c24408cc41bcbfd8,41b90ca8c25baa8a,1,1,43470000,437b0000,1,1,01a1,0128,0,0,0,0
3891,3891,0,00001920,000018f8,0,0,4237a600c1544288,41de65d4be9b6100,1,1,43d08000,c1c00000,1,1,0169,00f4,0,0,0,0
3892,3892,0,00001928,00001900,0,0,42016dc240065e40,c230b686427b2b5c,1,1,43b48000,c3a08000,1,1,0051,3fde,0,0,0,0
3893,3893,0,00001930,00001908,0,0,c21f947ac2b05830,c1573dd841b01574,1,1,42a20000,c3cc8000,1,1,3f2c,3ebe,0,0,0,0
3894,3894,0,00001938,00001910,0,0,43004d9cc17a17f0,416e8058c16e00b0,1,1,c3540000,c3690000,1,1,3edc,3e67,0,0,0,0
3895,3895,0,00001940,00001918,0,0,c235d3c0c14a1d20,c2880376c2b8bc34,1,1,c3920000,42a60000,1,1,3f96,3f22,0,0,0,0
3896,3896,0,00001948,00001920,0,0,c26bed22c269a390,c224821a422996fe,1,1,c2d40000,43940000,1,1,00d2,005d,0,0,0,0
3897,3897,0,00001950,00001928,0,0,c20b7790411563b0,c19d724cc27f89c2,1,1,43520000,43740000,1,1,01a1,0129,0,0,0,0
3898,3898,0,00001958,00001930,0,0,c2c62bbe42ad1bd6,426ada8641d7f7c0,1,1,43d08000,c2080000,1,1,0162,00ec,0,0,0,0
3899,3899,0,00001960,00001938,0,0,427ba250422d5f52,c228dffac20548b2,1,1,43b10000,c3a10000,1,1,0047,3fd1,0,0,0,0
3900,3900,0,00001968,00001940,0,0,420ba56a41b9cc24,4066f920c1ea9be0,1,1,428e0000,c3cc8000,1,1,3f29,3eb3,0,0,0,0
3901,3901,0,00001970,00001948,0,0,c2a5057fc19a95b4,41deb3c8c268ed88,1,1,c3570000,c35e0000,1,1,3edc,3e6a,0,0,0,0
3902,3902,0,00001978,00001950,0,0,41e14484421fca14,3ed48300c014f140,1,1,c3920000,42ba0000,1,1,3f9f,3f2d,0,0,0,0
3903,3903,0,00001980,00001958,0,0,40964020c2908457,4230eac0c149deb8,1,1,c2c20000,43948000,1,1,00db,0068,0,0,0,0
3904,3904,0,00001988,00001960,0,0,42da1872c264a9fa,c16cb740c21005a8,1,1,435b0000,436c0000,1,1,01a4,0130,0,0,0,0
3905,3905,0,00001990,00001968,0,0,4098a1f0c1bce8dc,c1ddaf38c0fcfd90,1,1,43d20000,c23c0000,1,1,015c,00e4,0,0,0,0
3906,3906,0,00001998,00001970,0,0,c24084f042b5404e,41ee86e0c2a17a86,1,1,43ae0000,c3a68000,1,1,003a,3fc9,0,0,0,0
3907,3907,0,000019a0,00001978,0,0,c1cc012cc20561c8,3fd56d40c19aefe8,1,1,42680000,c3cb0000,1,1,3f1c,3eaf,0,0,0,0
3908,3908,0,000019a8,00001980,0,0,42643d08c1e3bed4,c1e0a764c28f1552,1,1,c3640000,c3530000,1,1,3edf,3e6b,0,0,0,0
3909,3909,0,000019b0,00001988,0,0,4289b36ac1b9c68c,42011fa0423b3aba,1,1,c3908000,42d00000,1,1,3faa,3f37,0,0,0,0
3910,3910,0,000019b8,00001990,0,0,c20ffa0242159a26,c154c230c25d9fa2,1,1,c2ac0000,43980000,1,1,00e7,0072,0,0,0,0
3911,3911,0,000019c0,00001998,0,0,c278d416c2ddcd85,c0ace68040945bc0,1,1,43670000,43640000,1,1,01aa,0133,0,0,0,0
3912,3912,0,000019c8,000019a0,0,0,c2291ee0c10bcd68,41e5d218c230ebc8,1,1,43d50000,c25c0000,1,1,0159,00e0,0,0,0,0
3913,3913,0,000019d0,000019a8,0,0,c2137644c292e831,c1baa8acc21a5c04,1,1,43ac8000,c3a88000,1,1,0032,3fbb,0,0,0,0
3914,3914,0,000019d8,000019b0,0,0,c0e97640c0ba8300,42b6cccbc26fde0e,1,1,42480000,c3ca8000,1,1,3f16,3ea4,0,0,0,0
3915,3915,0,000019e0,000019b8,0,0,c107edc8c21a97c6,c2c70a52418d70b4,1,1,c36a0000,c3490000,1,1,3ee1,3e72,0,0,0,0
3916,3916,0,000019e8,000019c0,0,0,c291e29ac188eea0,c1bdbb38c2097166,1,1,c38f8000,42e40000,1,1,3fb5,3f43,0,0,0,0
3917,3917,0,000019f0,000019c8,0,0,c29345bdc1a9cf3c,c2c29ac5c05a9da0,1,1,c2960000,43998000,1,1,00f3,007d,0,0,0,0
3918,3918,0,000019f8,000019d0,0,0,c14317c0c0d8ed40,423107f6c1c61068,1,1,43730000,43600000,1,1,01aa,0130,0,0,0,0
3919,3919,0,00001a00,000019d8,0,0,414e8168c22ba300,c18a3ad8c1abd274,1,1,43d50000,c28a0000,1,1,014b,00d9,0,0,0,0
3920,3920,0,00001a08,000019e0,0,0,c20f70e8422bcb20,c2f2d0bac24e47c4,1,1,43a58000,c3ae0000,1,1,0022,3fad,0,0,0,0
3921,3921,0,00001a10,000019e8,0,0,41e62eecc284bfae,c21e7c124294993e,1,1,42080000,c3c70000,1,1,3f10,3e9f,0,0,0,0
3922,3922,0,00001a18,000019f0,0,0,415f8a30c1b48f6c,c29397afc22f21d4,1,1,c3700000,c33d0000,1,1,3ee2,3e73,0,0,0,0
3923,3923,0,00001a20,000019f8,0,0,421980363fbc7900,4121b2c0c2ba1ea2,1,1,c38f0000,42fa0000,1,1,3fc0,3f4b,0,0,0,0
3924,3924,0,00001a28,00001a00,0,0,422588d8c23f14a0,419a64e04294feca,1,1,c2800000,43980000,1,1,0102,0087,0,0,0,0
3925,3925,0,00001a30,00001a08,0,0,c0b47c60bff4bb40,41d89b18c197e7b8,1,1,43810000,43590000,1,1,01af,0134,0,0,0,0
3926,3926,0,00001a38,00001a10,0,0,c28d527dc1cfb434,41a0ac00c1a9a320,1,1,43d78000,c2a60000,1,1,0146,00d0,0,0,0,0
3927,3927,0,00001a40,00001a18,0,0,c2018f1cc22d3d3e,41ca5b20c2b1493d,1,1,43a30000,c3b08000,1,1,0019,3fa6,0,0,0,0
3928,3928,0,00001a48,00001a20,0,0,c1aa6a6c41d74650,c18a2ca44206108c,1,1,41c80000,c3c68000,1,1,3f0a,3e97,0,0,0,0
3929,3929,0,00001a50,00001a28,0,0,c13a4450c19af3b8,4223533ac1ba5adc,1,1,c3760000,c3350000,1,1,3ef0,3e76,0,0,0,0
3930,3930,0,00001a58,00001a30,0,0,4295314dbe118800,40d3b5c0c2815cbb,1,1,c3880000,43070000,1,1,3fcb,3f56,0,0,0,0
3931,3931,0,00001a60,00001a38,0,0,c29326c0c1bf07d4,42b36585c13ece30,1,1,c2540000,439a0000,1,1,010a,0090,0,0,0,0
3932,3932,0,00001a68,00001a40,0,0,c2acffac425e4cc0,40b2d5b0c2b11304,1,1,43850000,43500000,1,1,01ad,0136,0,0,0,0
3933,3933,0,00001a70,00001a48,0,0,c23ba9ec42259824,c1662a78c287f148,1,1,43d68000,c2b40000,1,1,013d,00c7,0,0,0,0
3934,3934,0,00001a78,00001a50,0,0,c2d1113ec2823f6a,c283bbc8c22dc6ea,1,1,439e8000,c3b48000,1,1,000c,3f95,0,0,0,0
3935,3935,0,00001a80,00001a58,0,0,412ca8e0c23df3d6,c243914ec10664d0,1,1,41400000,c3c50000,1,1,3f05,3e92,0,0,0,0
3936,3936,0,00001a88,00001a60,0,0,c1a2c798c22b343c,c01d64203dfbc400,1,1,c37b0000,c32a0000,1,1,3ef0,3e7c,0,0,0,0
3937,3937,0,00001a90,00001a68,0,0,c209e49a40b978f0,c0d99a1040e7f4e0,1,1,c3880000,43100000,1,1,3fd6,3f62,0,0,0,0
3938,3938,0,00001a98,00001a70,0,0,42cb59aec2ce5d0a,c1c91584c28eea27,1,1,c2280000,439b0000,1,1,0111,009e,0,0,0,0
3939,3939,0,00001aa0,00001a78,0,0,42014de0c1a2e4f0,c282afacc221a2fa,1,1,43888000,43470000,1,1,01af,0135,0,0,0,0
3940,3940,0,00001aa8,00001a80,0,0,c20c9896c20ba3e4,c1f2cac8c2a308f4,1,1,43d78000,c2d60000,1,1,0133,00bb,0,0,0,0
3941,3941,0,00001ab0,00001a88,0,0,c226adb4415ef908,c2a1c46a40813ee0,1,1,43998000,c3b70000,1,1,0000,3f8e,0,0,0,0
3942,3942,0,00001ab8,00001a90,0,0,c01766e03f1e6500,41e1c8ac41c9176c,1,1,00000000,c3c20000,1,1,3f00,3e8d,0,0,0,0
3943,3943,0,00001ac0,00001a98,0,0,c13958d8c2cce531,c2adb623413a1da8,1,1,c3800000,c31e0000,1,1,3ef1,3e7c,0,0,0,0
3944,3944,0,00001ac8,00001aa0,0,0,42cf5ec4c30a3366,429d7b80c2776498,1,1,c3878000,431e0000,1,1,3fe1,3f70,0,0,0,0
3945,3945,0,00001ad0,00001aa8,0,0,c24061acc2070368,c2d45dabc2213238,1,1,c1f80000,439a8000,1,1,011b,00a5,0,0,0,0
3946,3946,0,00001ad8,00001ab0,0,0,c10905f8c21cf316,c1b65e60c2b15304,1,1,438d8000,433b0000,1,1,01ac,0138,0,0,0,0
3947,3947,0,00001ae0,00001ab8,0,0,be390c00c203678c,c10c1e40c1674b98,1,1,43d60000,c2e40000,1,1,012d,00b5,0,0,0,0
3948,3948,0,00001ae8,00001ac0,0,0,c1995e34c25e0f32,c0db26c041de4e40,1,1,43968000,c3b98000,1,1,3ff5,3f86,0,0,0,0
3949,3949,0,00001af0,00001ac8,0,0,c03c8ea0c217cb52,40827e60c240cc8c,1,1,c1300000,c3c20000,1,1,3ef9,3e88,0,0,0,0
3950,3950,0,00001af8,00001ad0,0,0,42fd4620c109c3b8,42b087e6c1d1cbd8,1,1,c3838000,c3100000,1,1,3ef4,3e84,0,0,0,0
3951,3951,0,00001b00,00001ad8,0,0,42160f8ec157d0b8,42095446416d7700,1,1,c3860000,43250000,1,1,3fed,3f7a,0,0,0,0
3952,3952,0,00001b08,00001ae0,0,0,42c3cd66c300cc4c,41b8b9d0c1ddca20,1,1,c1980000,439c0000,1,1,0122,00b0,0,0,0,0
3953,3953,0,00001b10,00001ae8,0,0,c1884da4c274f1f6,c25a7062c213531a,1,1,43910000,43350000,1,1,01ad,0136,0,0,0,0
3954,3954,0,00001b18,00001af0,0,0,c27a8684c299e7cf,c1f75a7cc279b702,1,1,43d68000,c2f40000,1,1,0121,00ad,0,0,0,0
3955,3955,0,00001b20,00001af8,0,0,406984c0c06e79c0,42319d84426025b4,1,1,43908000,c3bc0000,1,1,3feb,3f79,0,0,0,0
3956,3956,0,00001b28,00001b00,0,0,418cabb4c25765fa,c293cae8c24de1fa,1,1,c1a80000,c3be0000,1,1,3ef3,3e85,0,0,0,0
3957,3957,0,00001b30,00001b08,0,0,c1b8c42cc2b7e28b,c22d451ac2a57539,1,1,c3868000,c3060000,1,1,3ef8,3e8d,0,0,0,0
3958,3958,0,00001b38,00001b10,0,0,c23aab22c369918f,c2012a78c2ee23da,1,1,c3840000,43300000,1,1,3ff3,3f80,0,0,0,0
3959,3959,0,00001b40,00001b18,0,0,4023dfc0c2ed4a84,c1d4fdccc25de742,1,1,c1500000,439b0000,1,1,012c,00b3,0,0,0,0
3960,3960,0,00001b48,00001b20,0,0,429db6d7c323dc5c,c09503704275b9b8,1,1,43960000,432d0000,1,1,01ad,0134,0,0,0,0
3961,3961,0,00001b50,00001b28,0,0,42feb1aec332cce4,c264ae48c309db58,1,1,43d68000,c3070000,1,1,011b,00a6,0,0,0,0
3962,3962,0,00001b58,00001b30,0,0,c24f3edac3c45ca7,41d2e930c27714c8,1,1,438d8000,c3bd8000,1,1,3fe1,3f70,0,0,0,0
3963,3963,0,00001b60,00001b38,0,0,42dd2177c425db39,42b6d29dc35f0d8e,1,1,c1f80000,c3b98000,1,1,3eee,3e81,0,0,0,0
3964,3964,0,00001b68,00001b40,0,0,c560f0dc48367d87,42733488c35ef51b,1,1,c3890000,c3000000,1,1,3efe,3e8f,0,0,0,0
3965,3965,0,00001b70,00001b48,0,0,c2370be84406d8a1,42de0da1c35fbd44,1,1,c3810000,43330000,1,1,0002,3f8d,0,0,0,0
3966,3966,0,00001b78,00001b50,0,0,c24dae3843960b6f,428180f9c3343500,1,1,40000000,439a0000,1,1,0136,00bf,0,0,0,0
3967,3967,0,00001b80,00001b58,0,0,41316b10431c398e,c19accf0c3b8bdb2,1,1,439b0000,43260000,1,1,01b0,0137,0,0,0,0
3968,3968,0,00001b88,00001b60,0,0,42dd46d143496e02,430bf6f0c40a4544,1,1,43d80000,c3100000,1,1,0112,009e,0,0,0,0
3969,3969,0,00001b90,00001b68,0,0,41275d28432a4026,c556c875483520f5,1,1,43890000,c3bf8000,1,1,3fd5,3f62,0,0,0,0
3970,3970,0,00001b98,00001b70,0,0,426673624389cf51,42c0ba7e4408a1aa,1,1,c22c0000,c3b88000,1,1,3eec,3e79,0,0,0,0
3971,3971,0,00001ba0,00001b78,0,0,c18ffe60430b2634,c208168c43d2e946,1,1,c38a0000,c2e60000,1,1,3f04,3e90,0,0,0,0
3972,3972,0,00001ba8,00001b80,0,0,4291dadb43312708,42aa9749434c5498,1,1,c37c0000,433f0000,1,1,0007,3f9a,0,0,0,0
3973,3973,0,00001bb0,00001b88,0,0,410b03b8c2315dfc,42ab3ee142f19c5e,1,1,40e00000,439b8000,1,1,013e,00c9,0,0,0,0
3974,3974,0,00001bb8,00001b90,0,0,c1e553bcc23db92c,42837912431756bd,1,1,439f0000,431e0000,1,1,01ad,0133,0,0,0,0
3975,3975,0,00001bc0,00001b98,0,0,c191c6a84325415c,c1aaa8ec435a9130,1,1,43d68000,c31e0000,1,1,0106,0097,0,0,0,0
3976,3976,0,00001bc8,00001ba0,0,0,c26a8268430955be,41ef05b442c26420,1,1,43830000,c3c38000,1,1,3fcd,3f59,0,0,1,0
3977,3977,0,00001bd0,00001ba8,0,0,c228fd804236f186,c20c2eec4323bdd9,1,1,c24c0000,c3b80000,1,1,3ee9,3e77,0,1,0,0
3978,3978,0,00001bd8,00001bb0,0,0,42978e1fc112b318,c0fc2df0c19b359c,1,1,c38b8000,c2cc0000,1,1,3f06,3e96,0,0,0,0
3979,3979,0,00001be0,00001bb8,0,0,c25907864213c544,c22e058a42cd13bd,1,1,c37a0000,43490000,1,1,0016,3fa3,0,0,0,0
3980,3980,0,00001be8,00001bc0,0,0,c075824042c2bb68,411b1c5842851df8,1,1,41b00000,43998000,1,1,0143,00cb,0,0,0,0
3981,3981,0,00001bf0,00001bc8,0,0,40b2ba20c2152392,4114b18042bca4a0,1,1,43a18000,43170000,1,1,01a8,0133,0,0,0,0
